Id,Book,Section_Id,File_Name,URL,Section_Roman,Book,,
1635,Book 12: Santi Parva,Book12_08,mahabharata_12b036.txt,https://www.mahabharataonline.com/translation/mahabharata_12b036.php,Section CCIX,Book,12,Book12
1636,Book 12: Santi Parva,Book12_09,mahabharata_12b037.txt,https://www.mahabharataonline.com/translation/mahabharata_12b037.php,Section CCX,Book,12,Book12
1637,Book 12: Santi Parva,Book12_10,mahabharata_12b038.txt,https://www.mahabharataonline.com/translation/mahabharata_12b038.php,Section CCXI,Book,12,Book12
1638,Book 12: Santi Parva,Book12_11,mahabharata_12b039.txt,https://www.mahabharataonline.com/translation/mahabharata_12b039.php,Section CCXII,Book,12,Book12
1639,Book 12: Santi Parva,Book12_12,mahabharata_12b040.txt,https://www.mahabharataonline.com/translation/mahabharata_12b040.php,Section CCXIII,Book,12,Book12
1640,Book 12: Santi Parva,Book12_13,mahabharata_12b041.txt,https://www.mahabharataonline.com/translation/mahabharata_12b041.php,Section CCXIV,Book,12,Book12
1641,Book 12: Santi Parva,Book12_14,mahabharata_12b042.txt,https://www.mahabharataonline.com/translation/mahabharata_12b042.php,Section CCXV,Book,12,Book12
1642,Book 12: Santi Parva,Book12_15,mahabharata_12b043.txt,https://www.mahabharataonline.com/translation/mahabharata_12b043.php,Section CCXVI,Book,12,Book12
1643,Book 12: Santi Parva,Book12_16,mahabharata_12b044.txt,https://www.mahabharataonline.com/translation/mahabharata_12b044.php,Section CCXVII,Book,12,Book12
1644,Book 12: Santi Parva,Book12_17,mahabharata_12b045.txt,https://www.mahabharataonline.com/translation/mahabharata_12b045.php,Section CCXVIII,Book,12,Book12
1645,Book 12: Santi Parva,Book12_18,mahabharata_12b046.txt,https://www.mahabharataonline.com/translation/mahabharata_12b046.php,Section CCXIX,Book,12,Book12
1646,Book 12: Santi Parva,Book12_19,mahabharata_12b047.txt,https://www.mahabharataonline.com/translation/mahabharata_12b047.php,Section CCXX,Book,12,Book12
1647,Book 12: Santi Parva,Book12_20,mahabharata_12b048.txt,https://www.mahabharataonline.com/translation/mahabharata_12b048.php,Section CCXXI,Book,12,Book12
1648,Book 12: Santi Parva,Book12_21,mahabharata_12b049.txt,https://www.mahabharataonline.com/translation/mahabharata_12b049.php,Section CCXXII,Book,12,Book12
1649,Book 12: Santi Parva,Book12_22,mahabharata_12b050.txt,https://www.mahabharataonline.com/translation/mahabharata_12b050.php,Section CCXXIII,Book,12,Book12
1650,Book 12: Santi Parva,Book12_23,mahabharata_12b051.txt,https://www.mahabharataonline.com/translation/mahabharata_12b051.php,Section CCXXIV,Book,12,Book12
1651,Book 12: Santi Parva,Book12_24,mahabharata_12b052.txt,https://www.mahabharataonline.com/translation/mahabharata_12b052.php,Section CCXXV,Book,12,Book12
1652,Book 12: Santi Parva,Book12_25,mahabharata_12b053.txt,https://www.mahabharataonline.com/translation/mahabharata_12b053.php,Section CCXXVI,Book,12,Book12
1653,Book 12: Santi Parva,Book12_26,mahabharata_12b054.txt,https://www.mahabharataonline.com/translation/mahabharata_12b054.php,Section CCXXVII,Book,12,Book12
1654,Book 12: Santi Parva,Book12_27,mahabharata_12b055.txt,https://www.mahabharataonline.com/translation/mahabharata_12b055.php,Section CCXXVIII,Book,12,Book12
1655,Book 12: Santi Parva,Book12_28,mahabharata_12b056.txt,https://www.mahabharataonline.com/translation/mahabharata_12b056.php,Section CCXXIX,Book,12,Book12
1656,Book 12: Santi Parva,Book12_29,mahabharata_12b057.txt,https://www.mahabharataonline.com/translation/mahabharata_12b057.php,Section CCXXX,Book,12,Book12
1657,Book 12: Santi Parva,Book12_30,mahabharata_12b058.txt,https://www.mahabharataonline.com/translation/mahabharata_12b058.php,Section CCXXXI,Book,12,Book12
1658,Book 12: Santi Parva,Book12_31,mahabharata_12b059.txt,https://www.mahabharataonline.com/translation/mahabharata_12b059.php,Section CCXXXII,Book,12,Book12
1659,Book 12: Santi Parva,Book12_32,mahabharata_12b060.txt,https://www.mahabharataonline.com/translation/mahabharata_12b060.php,Section CCXXXIII,Book,12,Book12
1660,Book 12: Santi Parva,Book12_33,mahabharata_12b061.txt,https://www.mahabharataonline.com/translation/mahabharata_12b061.php,Section CCXXXIV,Book,12,Book12
1661,Book 12: Santi Parva,Book12_34,mahabharata_12b062.txt,https://www.mahabharataonline.com/translation/mahabharata_12b062.php,Section CCXXXV,Book,12,Book12
1662,Book 12: Santi Parva,Book12_35,mahabharata_12b063.txt,https://www.mahabharataonline.com/translation/mahabharata_12b063.php,Section CCXXXVI,Book,12,Book12
1663,Book 12: Santi Parva,Book12_36,mahabharata_12b064.txt,https://www.mahabharataonline.com/translation/mahabharata_12b064.php,Section CCXXXVII,Book,12,Book12
1664,Book 12: Santi Parva,Book12_37,mahabharata_12b065.txt,https://www.mahabharataonline.com/translation/mahabharata_12b065.php,Section CCXXXVIII,Book,12,Book12
1665,Book 12: Santi Parva,Book12_38,mahabharata_12b066.txt,https://www.mahabharataonline.com/translation/mahabharata_12b066.php,Section CCXXXIX,Book,12,Book12
1666,Book 12: Santi Parva,Book12_39,mahabharata_12b067.txt,https://www.mahabharataonline.com/translation/mahabharata_12b067.php,Section CCXL,Book,12,Book12
1667,Book 12: Santi Parva,Book12_40,mahabharata_12b068.txt,https://www.mahabharataonline.com/translation/mahabharata_12b068.php,Section CCXLI,Book,12,Book12
1668,Book 12: Santi Parva,Book12_41,mahabharata_12b069.txt,https://www.mahabharataonline.com/translation/mahabharata_12b069.php,Section CCXLII,Book,12,Book12
1669,Book 12: Santi Parva,Book12_42,mahabharata_12b070.txt,https://www.mahabharataonline.com/translation/mahabharata_12b070.php,Section CCXLIII,Book,12,Book12
1670,Book 12: Santi Parva,Book12_43,mahabharata_12b071.txt,https://www.mahabharataonline.com/translation/mahabharata_12b071.php,Section CCXLIV,Book,12,Book12
1671,Book 12: Santi Parva,Book12_44,mahabharata_12b072.txt,https://www.mahabharataonline.com/translation/mahabharata_12b072.php,Section CCXLV,Book,12,Book12
1672,Book 12: Santi Parva,Book12_45,mahabharata_12b073.txt,https://www.mahabharataonline.com/translation/mahabharata_12b073.php,Section CCXLVI,Book,12,Book12
1673,Book 12: Santi Parva,Book12_46,mahabharata_12b074.txt,https://www.mahabharataonline.com/translation/mahabharata_12b074.php,Section CCXLVII,Book,12,Book12
1674,Book 12: Santi Parva,Book12_47,mahabharata_12b075.txt,https://www.mahabharataonline.com/translation/mahabharata_12b075.php,Section CCXLVIII,Book,12,Book12
1675,Book 12: Santi Parva,Book12_48,mahabharata_12b076.txt,https://www.mahabharataonline.com/translation/mahabharata_12b076.php,Section CCXLIX,Book,12,Book12
1676,Book 12: Santi Parva,Book12_49,mahabharata_12b077.txt,https://www.mahabharataonline.com/translation/mahabharata_12b077.php,Section CCL,Book,12,Book12
1677,Book 12: Santi Parva,Book12_50,mahabharata_12b078.txt,https://www.mahabharataonline.com/translation/mahabharata_12b078.php,Section CCLI,Book,12,Book12
1678,Book 12: Santi Parva,Book12_51,mahabharata_12b079.txt,https://www.mahabharataonline.com/translation/mahabharata_12b079.php,Section CCLII,Book,12,Book12
1679,Book 12: Santi Parva,Book12_52,mahabharata_12b080.txt,https://www.mahabharataonline.com/translation/mahabharata_12b080.php,Section CCLIII,Book,12,Book12
1680,Book 12: Santi Parva,Book12_53,mahabharata_12b081.txt,https://www.mahabharataonline.com/translation/mahabharata_12b081.php,Section CCLIV,Book,12,Book12
1681,Book 12: Santi Parva,Book12_54,mahabharata_12b082.txt,https://www.mahabharataonline.com/translation/mahabharata_12b082.php,Section CCLV,Book,12,Book12
1682,Book 12: Santi Parva,Book12_55,mahabharata_12b083.txt,https://www.mahabharataonline.com/translation/mahabharata_12b083.php,Section CCLVI,Book,12,Book12
1683,Book 12: Santi Parva,Book12_56,mahabharata_12b084.txt,https://www.mahabharataonline.com/translation/mahabharata_12b084.php,Section CCLVII,Book,12,Book12
1684,Book 12: Santi Parva,Book12_57,mahabharata_12b085.txt,https://www.mahabharataonline.com/translation/mahabharata_12b085.php,Section CCLVIII,Book,12,Book12
1685,Book 12: Santi Parva,Book12_58,mahabharata_12b086.txt,https://www.mahabharataonline.com/translation/mahabharata_12b086.php,Section CCLIX,Book,12,Book12
1686,Book 12: Santi Parva,Book12_59,mahabharata_12b087.txt,https://www.mahabharataonline.com/translation/mahabharata_12b087.php,Section CCLX,Book,12,Book12
1687,Book 12: Santi Parva,Book12_60,mahabharata_12b088.txt,https://www.mahabharataonline.com/translation/mahabharata_12b088.php,Section CCLXI,Book,12,Book12
1688,Book 12: Santi Parva,Book12_61,mahabharata_12b089.txt,https://www.mahabharataonline.com/translation/mahabharata_12b089.php,Section CCLXII,Book,12,Book12
1689,Book 12: Santi Parva,Book12_62,mahabharata_12b090.txt,https://www.mahabharataonline.com/translation/mahabharata_12b090.php,Section CCLXIII,Book,12,Book12
1690,Book 12: Santi Parva,Book12_63,mahabharata_12b091.txt,https://www.mahabharataonline.com/translation/mahabharata_12b091.php,Section CCLXIV,Book,12,Book12
1691,Book 12: Santi Parva,Book12_64,mahabharata_12b092.txt,https://www.mahabharataonline.com/translation/mahabharata_12b092.php,Section CCLXV,Book,12,Book12
1692,Book 12: Santi Parva,Book12_65,mahabharata_12b093.txt,https://www.mahabharataonline.com/translation/mahabharata_12b093.php,Section CCLXVI,Book,12,Book12
1693,Book 12: Santi Parva,Book12_66,mahabharata_12b094.txt,https://www.mahabharataonline.com/translation/mahabharata_12b094.php,Section CCLXVII,Book,12,Book12
1694,Book 12: Santi Parva,Book12_67,mahabharata_12b095.txt,https://www.mahabharataonline.com/translation/mahabharata_12b095.php,Section CCLXVIII,Book,12,Book12
1695,Book 12: Santi Parva,Book12_68,mahabharata_12b096.txt,https://www.mahabharataonline.com/translation/mahabharata_12b096.php,Section CCLXIX,Book,12,Book12
1696,Book 12: Santi Parva,Book12_69,mahabharata_12b097.txt,https://www.mahabharataonline.com/translation/mahabharata_12b097.php,Section CCLXX,Book,12,Book12
1697,Book 12: Santi Parva,Book12_70,mahabharata_12b098.txt,https://www.mahabharataonline.com/translation/mahabharata_12b098.php,Section CCLXXI,Book,12,Book12
1698,Book 12: Santi Parva,Book12_71,mahabharata_12b099.txt,https://www.mahabharataonline.com/translation/mahabharata_12b099.php,Section CCLXXII,Book,12,Book12
1699,Book 12: Santi Parva,Book12_72,mahabharata_12b100.txt,https://www.mahabharataonline.com/translation/mahabharata_12b100.php,Section CCLXXIII,Book,12,Book12
1700,Book 12: Santi Parva,Book12_73,mahabharata_12b101.txt,https://www.mahabharataonline.com/translation/mahabharata_12b101.php,Section CCLXXIV,Book,12,Book12
1701,Book 12: Santi Parva,Book12_74,mahabharata_12b102.txt,https://www.mahabharataonline.com/translation/mahabharata_12b102.php,Section CCLXXV,Book,12,Book12
1702,Book 12: Santi Parva,Book12_75,mahabharata_12b103.txt,https://www.mahabharataonline.com/translation/mahabharata_12b103.php,Section CCLXXVI,Book,12,Book12
1703,Book 12: Santi Parva,Book12_76,mahabharata_12b104.txt,https://www.mahabharataonline.com/translation/mahabharata_12b104.php,Section CCLXXVII,Book,12,Book12
1704,Book 12: Santi Parva,Book12_77,mahabharata_12b105.txt,https://www.mahabharataonline.com/translation/mahabharata_12b105.php,Section CCLXXVIII,Book,12,Book12
1705,Book 12: Santi Parva,Book12_78,mahabharata_12b106.txt,https://www.mahabharataonline.com/translation/mahabharata_12b106.php,Section CCLXXIX,Book,12,Book12
1706,Book 12: Santi Parva,Book12_79,mahabharata_12b107.txt,https://www.mahabharataonline.com/translation/mahabharata_12b107.php,Section CCLXXX,Book,12,Book12
1707,Book 12: Santi Parva,Book12_80,mahabharata_12b108.txt,https://www.mahabharataonline.com/translation/mahabharata_12b108.php,Section CCLXXXI,Book,12,Book12
1708,Book 12: Santi Parva,Book12_81,mahabharata_12b109.txt,https://www.mahabharataonline.com/translation/mahabharata_12b109.php,Section CCLXXXII,Book,12,Book12
1709,Book 12: Santi Parva,Book12_82,mahabharata_12b110.txt,https://www.mahabharataonline.com/translation/mahabharata_12b110.php,Section CCLXXXIII,Book,12,Book12
1710,Book 12: Santi Parva,Book12_83,mahabharata_12b111.txt,https://www.mahabharataonline.com/translation/mahabharata_12b111.php,Section CCLXXXIV,Book,12,Book12
1711,Book 12: Santi Parva,Book12_84,mahabharata_12b112.txt,https://www.mahabharataonline.com/translation/mahabharata_12b112.php,Section CCLXXXV,Book,12,Book12
1712,Book 12: Santi Parva,Book12_85,mahabharata_12b113.txt,https://www.mahabharataonline.com/translation/mahabharata_12b113.php,Section CCLXXXVI,Book,12,Book12
1713,Book 12: Santi Parva,Book12_86,mahabharata_12b114.txt,https://www.mahabharataonline.com/translation/mahabharata_12b114.php,Section CCLXXXVII,Book,12,Book12
1714,Book 12: Santi Parva,Book12_87,mahabharata_12b115.txt,https://www.mahabharataonline.com/translation/mahabharata_12b115.php,Section CCLXXXVIII,Book,12,Book12
1715,Book 12: Santi Parva,Book12_88,mahabharata_12b116.txt,https://www.mahabharataonline.com/translation/mahabharata_12b116.php,Section CCLXXXIX,Book,12,Book12
1716,Book 12: Santi Parva,Book12_89,mahabharata_12b117.txt,https://www.mahabharataonline.com/translation/mahabharata_12b117.php,Section CCXC,Book,12,Book12
1717,Book 12: Santi Parva,Book12_90,mahabharata_12b118.txt,https://www.mahabharataonline.com/translation/mahabharata_12b118.php,Section CCXCI,Book,12,Book12
1718,Book 12: Santi Parva,Book12_91,mahabharata_12b119.txt,https://www.mahabharataonline.com/translation/mahabharata_12b119.php,Section CCXCII,Book,12,Book12
1719,Book 12: Santi Parva,Book12_92,mahabharata_12b120.txt,https://www.mahabharataonline.com/translation/mahabharata_12b120.php,Section CCXCIII,Book,12,Book12
1720,Book 12: Santi Parva,Book12_93,mahabharata_12b121.txt,https://www.mahabharataonline.com/translation/mahabharata_12b121.php,Section CCXCIV,Book,12,Book12
1721,Book 12: Santi Parva,Book12_94,mahabharata_12b122.txt,https://www.mahabharataonline.com/translation/mahabharata_12b122.php,Section CCXCV,Book,12,Book12
1722,Book 12: Santi Parva,Book12_95,mahabharata_12b123.txt,https://www.mahabharataonline.com/translation/mahabharata_12b123.php,Section CCXCVI,Book,12,Book12
1723,Book 12: Santi Parva,Book12_96,mahabharata_12b124.txt,https://www.mahabharataonline.com/translation/mahabharata_12b124.php,Section CCXCVII,Book,12,Book12
1724,Book 12: Santi Parva,Book12_97,mahabharata_12b125.txt,https://www.mahabharataonline.com/translation/mahabharata_12b125.php,Section CCXCVIII,Book,12,Book12
1725,Book 12: Santi Parva,Book12_98,mahabharata_12b126.txt,https://www.mahabharataonline.com/translation/mahabharata_12b126.php,Section CCXCIX,Book,12,Book12
1726,Book 12: Santi Parva,Book12_99,mahabharata_12b127.txt,https://www.mahabharataonline.com/translation/mahabharata_12b127.php,Section CCC,Book,12,Book12
1727,Book 12: Santi Parva,Book12_00,mahabharata_12b128.txt,https://www.mahabharataonline.com/translation/mahabharata_12b128.php,Section CCCI,Book,12,Book12
1728,Book 12: Santi Parva,Book12_01,mahabharata_12c001.txt,https://www.mahabharataonline.com/translation/mahabharata_12c001.php,Section CCCII,Book,12,Book12
1729,Book 12: Santi Parva,Book12_02,mahabharata_12c002.txt,https://www.mahabharataonline.com/translation/mahabharata_12c002.php,Section CCCIII,Book,12,Book12
1730,Book 12: Santi Parva,Book12_03,mahabharata_12c003.txt,https://www.mahabharataonline.com/translation/mahabharata_12c003.php,Section CCCIV,Book,12,Book12
1731,Book 12: Santi Parva,Book12_04,mahabharata_12c004.txt,https://www.mahabharataonline.com/translation/mahabharata_12c004.php,Section CCCV,Book,12,Book12
1732,Book 12: Santi Parva,Book12_05,mahabharata_12c005.txt,https://www.mahabharataonline.com/translation/mahabharata_12c005.php,Section CCCVI,Book,12,Book12
1733,Book 12: Santi Parva,Book12_06,mahabharata_12c006.txt,https://www.mahabharataonline.com/translation/mahabharata_12c006.php,Section CCCVII,Book,12,Book12
1734,Book 12: Santi Parva,Book12_07,mahabharata_12c007.txt,https://www.mahabharataonline.com/translation/mahabharata_12c007.php,Section CCCVIII,Book,12,Book12
1735,Book 12: Santi Parva,Book12_08,mahabharata_12c008.txt,https://www.mahabharataonline.com/translation/mahabharata_12c008.php,Section CCCIX,Book,12,Book12
1736,Book 12: Santi Parva,Book12_09,mahabharata_12c009.txt,https://www.mahabharataonline.com/translation/mahabharata_12c009.php,Section CCCX,Book,12,Book12
1737,Book 12: Santi Parva,Book12_10,mahabharata_12c010.txt,https://www.mahabharataonline.com/translation/mahabharata_12c010.php,Section CCCXI,Book,12,Book12
1738,Book 12: Santi Parva,Book12_11,mahabharata_12c011.txt,https://www.mahabharataonline.com/translation/mahabharata_12c011.php,Section CCCXII,Book,12,Book12
1739,Book 12: Santi Parva,Book12_12,mahabharata_12c012.txt,https://www.mahabharataonline.com/translation/mahabharata_12c012.php,Section CCCXIII,Book,12,Book12
1740,Book 12: Santi Parva,Book12_13,mahabharata_12c013.txt,https://www.mahabharataonline.com/translation/mahabharata_12c013.php,Section CCCXIV,Book,12,Book12
1741,Book 12: Santi Parva,Book12_14,mahabharata_12c014.txt,https://www.mahabharataonline.com/translation/mahabharata_12c014.php,Section CCCXV,Book,12,Book12
1742,Book 12: Santi Parva,Book12_15,mahabharata_12c015.txt,https://www.mahabharataonline.com/translation/mahabharata_12c015.php,Section CCCXVI,Book,12,Book12
1743,Book 12: Santi Parva,Book12_16,mahabharata_12c016.txt,https://www.mahabharataonline.com/translation/mahabharata_12c016.php,Section CCCXVII,Book,12,Book12
1744,Book 12: Santi Parva,Book12_17,mahabharata_12c017.txt,https://www.mahabharataonline.com/translation/mahabharata_12c017.php,Section CCCXVIII,Book,12,Book12
1745,Book 12: Santi Parva,Book12_18,mahabharata_12c018.txt,https://www.mahabharataonline.com/translation/mahabharata_12c018.php,Section CCCXIX,Book,12,Book12
1746,Book 12: Santi Parva,Book12_19,mahabharata_12c019.txt,https://www.mahabharataonline.com/translation/mahabharata_12c019.php,Section CCCXX,Book,12,Book12
1747,Book 12: Santi Parva,Book12_20,mahabharata_12c020.txt,https://www.mahabharataonline.com/translation/mahabharata_12c020.php,Section CCCXXI,Book,12,Book12
1748,Book 12: Santi Parva,Book12_21,mahabharata_12c021.txt,https://www.mahabharataonline.com/translation/mahabharata_12c021.php,Section CCCXXII,Book,12,Book12
1749,Book 12: Santi Parva,Book12_22,mahabharata_12c022.txt,https://www.mahabharataonline.com/translation/mahabharata_12c022.php,Section CCCXXIII,Book,12,Book12
1750,Book 12: Santi Parva,Book12_23,mahabharata_12c023.txt,https://www.mahabharataonline.com/translation/mahabharata_12c023.php,Section CCCXXIV,Book,12,Book12
1751,Book 12: Santi Parva,Book12_24,mahabharata_12c024.txt,https://www.mahabharataonline.com/translation/mahabharata_12c024.php,Section CCCXXV,Book,12,Book12
1752,Book 12: Santi Parva,Book12_25,mahabharata_12c025.txt,https://www.mahabharataonline.com/translation/mahabharata_12c025.php,Section CCCXXVI,Book,12,Book12
1753,Book 12: Santi Parva,Book12_26,mahabharata_12c026.txt,https://www.mahabharataonline.com/translation/mahabharata_12c026.php,Section CCCXXVII,Book,12,Book12
1754,Book 12: Santi Parva,Book12_27,mahabharata_12c027.txt,https://www.mahabharataonline.com/translation/mahabharata_12c027.php,Section CCCXXVIII,Book,12,Book12
1755,Book 12: Santi Parva,Book12_28,mahabharata_12c028.txt,https://www.mahabharataonline.com/translation/mahabharata_12c028.php,Section CCCXXIX,Book,12,Book12
1756,Book 12: Santi Parva,Book12_29,mahabharata_12c029.txt,https://www.mahabharataonline.com/translation/mahabharata_12c029.php,Section CCCXXX,Book,12,Book12
1757,Book 12: Santi Parva,Book12_30,mahabharata_12c030.txt,https://www.mahabharataonline.com/translation/mahabharata_12c030.php,Section CCCXXXI,Book,12,Book12
1758,Book 12: Santi Parva,Book12_31,mahabharata_12c031.txt,https://www.mahabharataonline.com/translation/mahabharata_12c031.php,Section CCCXXXII,Book,12,Book12
1759,Book 12: Santi Parva,Book12_32,mahabharata_12c032.txt,https://www.mahabharataonline.com/translation/mahabharata_12c032.php,Section CCCXXXIII,Book,12,Book12
1760,Book 12: Santi Parva,Book12_33,mahabharata_12c033.txt,https://www.mahabharataonline.com/translation/mahabharata_12c033.php,Section CCCXXXIV,Book,12,Book12
1761,Book 12: Santi Parva,Book12_34,mahabharata_12c034.txt,https://www.mahabharataonline.com/translation/mahabharata_12c034.php,Section CCCXXXV,Book,12,Book12
1762,Book 12: Santi Parva,Book12_35,mahabharata_12c035.txt,https://www.mahabharataonline.com/translation/mahabharata_12c035.php,Section CCCXXXVI,Book,12,Book12
1763,Book 12: Santi Parva,Book12_36,mahabharata_12c036.txt,https://www.mahabharataonline.com/translation/mahabharata_12c036.php,Section CCCXXXVII,Book,12,Book12
1764,Book 12: Santi Parva,Book12_37,mahabharata_12c037.txt,https://www.mahabharataonline.com/translation/mahabharata_12c037.php,Section CCCXXXVIII,Book,12,Book12
1765,Book 12: Santi Parva,Book12_38,mahabharata_12c038.txt,https://www.mahabharataonline.com/translation/mahabharata_12c038.php,Section CCCXXXIX,Book,12,Book12
1766,Book 12: Santi Parva,Book12_39,mahabharata_12c039.txt,https://www.mahabharataonline.com/translation/mahabharata_12c039.php,Section CCCXL,Book,12,Book12
1767,Book 12: Santi Parva,Book12_40,mahabharata_12c040.txt,https://www.mahabharataonline.com/translation/mahabharata_12c040.php,Section CCCXLI,Book,12,Book12
1768,Book 12: Santi Parva,Book12_41,mahabharata_12c041.txt,https://www.mahabharataonline.com/translation/mahabharata_12c041.php,Section CCCXLII,Book,12,Book12
1769,Book 12: Santi Parva,Book12_42,mahabharata_12c042.txt,https://www.mahabharataonline.com/translation/mahabharata_12c042.php,Section CCCXLIII,Book,12,Book12
1770,Book 12: Santi Parva,Book12_43,mahabharata_12c043.txt,https://www.mahabharataonline.com/translation/mahabharata_12c043.php,Section CCCXLIV,Book,12,Book12
1771,Book 12: Santi Parva,Book12_44,mahabharata_12c044.txt,https://www.mahabharataonline.com/translation/mahabharata_12c044.php,Section CCCXLV,Book,12,Book12
1772,Book 12: Santi Parva,Book12_45,mahabharata_12c045.txt,https://www.mahabharataonline.com/translation/mahabharata_12c045.php,Section CCCXLVI,Book,12,Book12
1773,Book 12: Santi Parva,Book12_46,mahabharata_12c046.txt,https://www.mahabharataonline.com/translation/mahabharata_12c046.php,Section CCCXLVII,Book,12,Book12
1774,Book 12: Santi Parva,Book12_47,mahabharata_12c047.txt,https://www.mahabharataonline.com/translation/mahabharata_12c047.php,Section CCCXLVIII,Book,12,Book12
1775,Book 12: Santi Parva,Book12_48,mahabharata_12c048.txt,https://www.mahabharataonline.com/translation/mahabharata_12c048.php,Section CCCXLIX,Book,12,Book12
1776,Book 12: Santi Parva,Book12_49,mahabharata_12c049.txt,https://www.mahabharataonline.com/translation/mahabharata_12c049.php,Section CCCL,Book,12,Book12
1777,Book 12: Santi Parva,Book12_50,mahabharata_12c050.txt,https://www.mahabharataonline.com/translation/mahabharata_12c050.php,Section CCCLI,Book,12,Book12
1778,Book 12: Santi Parva,Book12_51,mahabharata_12c051.txt,https://www.mahabharataonline.com/translation/mahabharata_12c051.php,Section CCCLII,Book,12,Book12
1779,Book 12: Santi Parva,Book12_52,mahabharata_12c052.txt,https://www.mahabharataonline.com/translation/mahabharata_12c052.php,Section CCCLIII,Book,12,Book12
1780,Book 12: Santi Parva,Book12_53,mahabharata_12c053.txt,https://www.mahabharataonline.com/translation/mahabharata_12c053.php,Section CCCLIV,Book,12,Book12
1781,Book 12: Santi Parva,Book12_54,mahabharata_12c054.txt,https://www.mahabharataonline.com/translation/mahabharata_12c054.php,Section CCCLV,Book,12,Book12
1782,Book 12: Santi Parva,Book12_55,mahabharata_12c055.txt,https://www.mahabharataonline.com/translation/mahabharata_12c055.php,Section CCCLVI,Book,12,Book12
1783,Book 12: Santi Parva,Book12_56,mahabharata_12c056.txt,https://www.mahabharataonline.com/translation/mahabharata_12c056.php,Section CCCLVII,Book,12,Book12
1784,Book 12: Santi Parva,Book12_57,mahabharata_12c057.txt,https://www.mahabharataonline.com/translation/mahabharata_12c057.php,Section CCCLVIII,Book,12,Book12
1785,Book 12: Santi Parva,Book12_58,mahabharata_12c058.txt,https://www.mahabharataonline.com/translation/mahabharata_12c058.php,Section CCCLIX,Book,12,Book12
1786,Book 12: Santi Parva,Book12_59,mahabharata_12c059.txt,https://www.mahabharataonline.com/translation/mahabharata_12c059.php,Section CCCLX,Book,12,Book12
1787,Book 12: Santi Parva,Book12_60,mahabharata_12c060.txt,https://www.mahabharataonline.com/translation/mahabharata_12c060.php,Section CCCLXI,Book,12,Book12
1788,Book 12: Santi Parva,Book12_61,mahabharata_12c061.txt,https://www.mahabharataonline.com/translation/mahabharata_12c061.php,Section CCCLXII,Book,12,Book12
1789,Book 12: Santi Parva,Book12_62,mahabharata_12c062.txt,https://www.mahabharataonline.com/translation/mahabharata_12c062.php,Section CCCLXIII,Book,12,Book12
1790,Book 12: Santi Parva,Book12_63,mahabharata_12c063.txt,https://www.mahabharataonline.com/translation/mahabharata_12c063.php,Section CCCLXV,Book,12,Book12
1791,Book 13: Anusasana Parva,Book13_01,mahabharata_13a001.txt,https://www.mahabharataonline.com/translation/mahabharata_13a001.php,Section I,Book,13,Book13
1792,Book 13: Anusasana Parva,Book13_02,mahabharata_13a002.txt,https://www.mahabharataonline.com/translation/mahabharata_13a002.php,Section II,Book,13,Book13
1793,Book 13: Anusasana Parva,Book13_03,mahabharata_13a003.txt,https://www.mahabharataonline.com/translation/mahabharata_13a003.php,Section III,Book,13,Book13
1794,Book 13: Anusasana Parva,Book13_04,mahabharata_13a004.txt,https://www.mahabharataonline.com/translation/mahabharata_13a004.php,Section IV,Book,13,Book13
1795,Book 13: Anusasana Parva,Book13_05,mahabharata_13a005.txt,https://www.mahabharataonline.com/translation/mahabharata_13a005.php,Section V,Book,13,Book13
1796,Book 13: Anusasana Parva,Book13_06,mahabharata_13a006.txt,https://www.mahabharataonline.com/translation/mahabharata_13a006.php,Section VI,Book,13,Book13
1797,Book 13: Anusasana Parva,Book13_07,mahabharata_13a007.txt,https://www.mahabharataonline.com/translation/mahabharata_13a007.php,Section VII,Book,13,Book13
1798,Book 13: Anusasana Parva,Book13_08,mahabharata_13a008.txt,https://www.mahabharataonline.com/translation/mahabharata_13a008.php,Section VIII,Book,13,Book13
1799,Book 13: Anusasana Parva,Book13_09,mahabharata_13a009.txt,https://www.mahabharataonline.com/translation/mahabharata_13a009.php,Section IX,Book,13,Book13
1800,Book 13: Anusasana Parva,Book13_10,mahabharata_13a010.txt,https://www.mahabharataonline.com/translation/mahabharata_13a010.php,Section X,Book,13,Book13
1801,Book 13: Anusasana Parva,Book13_11,mahabharata_13a011.txt,https://www.mahabharataonline.com/translation/mahabharata_13a011.php,Section XI,Book,13,Book13
1802,Book 13: Anusasana Parva,Book13_12,mahabharata_13a012.txt,https://www.mahabharataonline.com/translation/mahabharata_13a012.php,Section XII,Book,13,Book13
1803,Book 13: Anusasana Parva,Book13_13,mahabharata_13a013.txt,https://www.mahabharataonline.com/translation/mahabharata_13a013.php,Section XIII,Book,13,Book13
1804,Book 13: Anusasana Parva,Book13_14,mahabharata_13a014.txt,https://www.mahabharataonline.com/translation/mahabharata_13a014.php,Section XIV,Book,13,Book13
1805,Book 13: Anusasana Parva,Book13_15,mahabharata_13a015.txt,https://www.mahabharataonline.com/translation/mahabharata_13a015.php,Section XV,Book,13,Book13
1806,Book 13: Anusasana Parva,Book13_16,mahabharata_13a016.txt,https://www.mahabharataonline.com/translation/mahabharata_13a016.php,Section XVI,Book,13,Book13
1807,Book 13: Anusasana Parva,Book13_17,mahabharata_13a017.txt,https://www.mahabharataonline.com/translation/mahabharata_13a017.php,Section XVII,Book,13,Book13
