,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
29,17.693080997467042,2.02315271021427,0.2515072822570801,0.03534095811213265,5,2,5,1200,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1200}",0.9513513513513514,0.912568306010929,0.9385474860335196,0.8967391304347826,0.9105691056910569,0.9219550759043278,0.019965193496206228,186,0.9793956043956045,0.984869325997249,0.9780521262002743,0.9856065798492119,0.9821182943603851,0.9820083861605449,0.0029537324119574856
30,1.8481006145477294,0.0927838739423225,0.031606292724609374,0.0038185307570641844,5,2,10,100,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.943089430894309,0.9159891598915989,0.9209039548022598,0.8967391304347826,0.9061662198391421,0.9165775791724184,0.015645462578948825,284,0.9731589814177564,0.9781420765027323,0.9745704467353952,0.980123372172721,0.9767441860465116,0.9765478125750233,0.002480282996933153
31,5.433262014389038,0.0897701258069504,0.08128724098205567,0.003702837301381944,5,2,10,300,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.9459459459459458,0.9184782608695653,0.935933147632312,0.8948787061994611,0.9100817438692099,0.9210635609032988,0.018183335185811802,215,0.9793956043956045,0.9821182943603851,0.9786648313833449,0.9835390946502058,0.9786648313833449,0.980476531234577,0.001990356569518698
32,9.557356595993042,0.1370890861649602,0.14027166366577148,0.018681234856920633,5,2,10,500,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.9487870619946092,0.912568306010929,0.9411764705882353,0.8948787061994611,0.907608695652174,0.9210038480890816,0.020552144370487194,216,0.9786941580756015,0.9827705031013095,0.976010966415353,0.9849315068493151,0.9800687285223368,0.9804951725927833,0.0031110063785447398
33,14.572537660598755,0.15758185015739828,0.19155330657958985,0.0033319990928015984,5,2,10,800,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 800}",0.9487870619946092,0.9150684931506851,0.9438202247191012,0.8972972972972973,0.9100817438692099,0.9230109642061806,0.0199442863556636,153,0.9786941580756015,0.9841706813489333,0.9780521262002743,0.9849315068493151,0.9793672627235213,0.981043147039529,0.002904250537436833
34,21.627340650558473,0.6481420356317696,0.31836929321289065,0.051936382849596854,5,2,10,1200,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1200}",0.9513513513513514,0.9155313351498637,0.9438202247191012,0.8972972972972973,0.9105691056910569,0.9237138628417341,0.020521549133556652,136,0.9779917469050895,0.9834938101788171,0.9780521262002743,0.9849315068493151,0.9807427785419532,0.9810423937350897,0.00280971737621194
35,1.7766007900238037,0.023337456709062756,0.03462672233581543,0.0038827809116425147,5,2,15,100,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 100}",0.9408602150537634,0.9130434782608695,0.9325842696629215,0.8997289972899728,0.9164420485175202,0.9205318017570094,0.014588105523495482,224,0.9752407152682256,0.976775956284153,0.9731589814177564,0.978021978021978,0.9726027397260274,0.9751600741436282,0.00206651413316918
36,5.131350326538086,0.4165938133123009,0.07111787796020508,0.02562796709847261,5,2,15,300,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 300}",0.9433962264150944,0.9130434782608695,0.9411764705882353,0.89247311827957,0.9130434782608695,0.9206265543609277,0.019226955410929204,223,0.9779917469050895,0.9780521262002743,0.9793672627235213,0.9828414550446122,0.9772883688919477,0.9791081919530891,0.0019838271783577323
37,8.325571537017822,0.7345605774600861,0.11683917045593262,0.02404119648602073,5,2,15,500,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 500}",0.9516129032258064,0.9130434782608695,0.9411764705882353,0.8888888888888887,0.9135135135135135,0.9216470508954627,0.022327667186213835,192,0.9773195876288661,0.978021978021978,0.9739368998628258,0.9822161422708618,0.9786648313833449,0.9780318878335754,0.002652734400565752
38,13.101548337936402,1.3306786961431505,0.18009586334228517,0.030821276953116147,5,2,15,800,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 800}",0.948509485094851,0.9095890410958904,0.9411764705882353,0.9002695417789757,0.9159891598915989,0.9231067396899103,0.018583543121447055,146,0.9793388429752066,0.9773817683344755,0.9773507206588881,0.98224043715847,0.9786648313833449,0.978995320102077,0.001792555276834283
39,20.161198472976686,1.1661903992506997,0.29009265899658204,0.046961604448098215,5,2,15,1200,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 1200}",0.948509485094851,0.912568306010929,0.9411764705882353,0.8972972972972973,0.9110512129380054,0.9221205543858636,0.019439513717510102,184,0.9786648313833449,0.9793672627235213,0.9752747252747254,0.9828884325804244,0.980013783597519,0.9792418071119069,0.0024486814168735364
40,1.538334846496582,0.28422335173965696,0.02751502990722656,0.004824804400538994,5,5,2,100,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.9402173913043479,0.9168900804289545,0.9291784702549574,0.9032258064516129,0.9061662198391421,0.9191355936558029,0.013940372148625639,247,0.9759119064005506,0.9774127310061602,0.9738651994497937,0.9807427785419532,0.975978037062457,0.976782130492183,0.0022802075739641633
41,5.237076187133789,0.2675804865226735,0.07938642501831054,0.006544690118173212,5,5,2,300,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 300}",0.9433962264150944,0.9100817438692099,0.9355742296918768,0.8972972972972973,0.9105691056910569,0.9193837205929072,0.01726712090403825,241,0.9779917469050895,0.9793956043956045,0.9786648313833449,0.9794520547945206,0.975978037062457,0.9782964549082033,0.0012764913000083483
42,8.801684474945068,0.16867777062068334,0.13142542839050292,0.006712995657517828,5,5,2,500,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 500}",0.946236559139785,0.9095890410958904,0.9355742296918768,0.8972972972972973,0.9184782608695653,0.921435077618883,0.017588251149111632,199,0.9772883688919477,0.9793956043956045,0.9793956043956045,0.9801505817932923,0.9752407152682256,0.978294174948935,0.001800433385035271
43,14.242318391799927,0.28577003047340876,0.19818696975708008,0.003832528350108329,5,5,2,800,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 800}",0.9459459459459458,0.9150684931506851,0.9411764705882353,0.9021739130434783,0.907608695652174,0.9223947036761038,0.017824676987532657,168,0.9786648313833449,0.9793956043956045,0.978021978021978,0.9815447710184552,0.9759119064005506,0.9787078182439867,0.0018336138389257758
44,22.83555588722229,1.4518212513669817,0.32175745964050295,0.05816819093570844,5,5,2,1200,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 1200}",0.9487870619946092,0.9180327868852459,0.9411764705882353,0.9027027027027026,0.9081081081081082,0.9237614260557802,0.01817074422795472,133,0.978021978021978,0.9793956043956045,0.9752747252747254,0.9828884325804244,0.9793103448275863,0.9789782170200636,0.0024578263144301436
45,1.8542236328125,0.06035681772410762,0.03593544960021973,0.00360221515251581,5,5,5,100,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.9402173913043479,0.9168900804289545,0.9291784702549574,0.9032258064516129,0.9061662198391421,0.9191355936558029,0.013940372148625639,247,0.9759119064005506,0.9774127310061602,0.9738651994497937,0.9807427785419532,0.975978037062457,0.976782130492183,0.0022802075739641633
46,5.241323614120484,0.2794656718242998,0.06888804435729981,0.017918473594772687,5,5,5,300,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.9433962264150944,0.9100817438692099,0.9355742296918768,0.8972972972972973,0.9105691056910569,0.9193837205929072,0.01726712090403825,241,0.9779917469050895,0.9793956043956045,0.9786648313833449,0.9794520547945206,0.975978037062457,0.9782964549082033,0.0012764913000083483
47,7.627577924728394,0.3127368841791668,0.11756958961486816,0.02895971862862812,5,5,5,500,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.946236559139785,0.9095890410958904,0.9355742296918768,0.8972972972972973,0.9184782608695653,0.921435077618883,0.017588251149111632,199,0.9772883688919477,0.9793956043956045,0.9793956043956045,0.9801505817932923,0.9752407152682256,0.978294174948935,0.001800433385035271
48,13.207425022125244,1.0441653884222304,0.16965317726135254,0.031930702491731335,5,5,5,800,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 800}",0.9459459459459458,0.9150684931506851,0.9411764705882353,0.9021739130434783,0.907608695652174,0.9223947036761038,0.017824676987532657,168,0.9786648313833449,0.9793956043956045,0.978021978021978,0.9815447710184552,0.9759119064005506,0.9787078182439867,0.0018336138389257758
49,20.614676427841186,0.4442839751804408,0.33499889373779296,0.07540672278806743,5,5,5,1200,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 1200}",0.9487870619946092,0.9180327868852459,0.9411764705882353,0.9027027027027026,0.9081081081081082,0.9237614260557802,0.01817074422795472,133,0.978021978021978,0.9793956043956045,0.9752747252747254,0.9828884325804244,0.9793103448275863,0.9789782170200636,0.0024578263144301436
50,1.8128889083862305,0.0672169030898919,0.04106040000915527,0.020568576666347014,5,5,10,100,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.9402173913043479,0.9168900804289545,0.9291784702549574,0.9032258064516129,0.9061662198391421,0.9191355936558029,0.013940372148625639,247,0.9759119064005506,0.9774127310061602,0.9738651994497937,0.9807427785419532,0.975978037062457,0.976782130492183,0.0022802075739641633
51,5.122416830062866,0.20018787130794913,0.1072908878326416,0.029648329203880046,5,5,10,300,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.9433962264150944,0.9100817438692099,0.9355742296918768,0.8972972972972973,0.9105691056910569,0.9193837205929072,0.01726712090403825,241,0.9779917469050895,0.9793956043956045,0.9786648313833449,0.9794520547945206,0.975978037062457,0.9782964549082033,0.0012764913000083483
52,8.638050508499145,0.1451105073142765,0.13159279823303222,0.012044122646058069,5,5,10,500,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.946236559139785,0.9095890410958904,0.9355742296918768,0.8972972972972973,0.9184782608695653,0.921435077618883,0.017588251149111632,199,0.9772883688919477,0.9793956043956045,0.9793956043956045,0.9801505817932923,0.9752407152682256,0.978294174948935,0.001800433385035271
53,13.940519046783447,0.1774622152754601,0.19319891929626465,0.005824405515323458,5,5,10,800,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 800}",0.9459459459459458,0.9150684931506851,0.9411764705882353,0.9021739130434783,0.907608695652174,0.9223947036761038,0.017824676987532657,168,0.9786648313833449,0.9793956043956045,0.978021978021978,0.9815447710184552,0.9759119064005506,0.9787078182439867,0.0018336138389257758
54,19.593061542510988,1.235887967046068,0.2729937553405762,0.021725796462996973,5,5,10,1200,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1200}",0.9487870619946092,0.9180327868852459,0.9411764705882353,0.9027027027027026,0.9081081081081082,0.9237614260557802,0.01817074422795472,133,0.978021978021978,0.9793956043956045,0.9752747252747254,0.9828884325804244,0.9793103448275863,0.9789782170200636,0.0024578263144301436
55,1.6904541969299316,0.03544246164993417,0.032289886474609376,0.004063924362025855,5,5,15,100,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 100}",0.9459459459459458,0.9105691056910569,0.9378531073446328,0.8991825613079019,0.918918918918919,0.9224939278416914,0.017229645556195876,166,0.9724517906336088,0.9753761969904241,0.9731958762886597,0.9752747252747254,0.9718599862731641,0.9736317150921163,0.0014466443759244634
56,5.016950607299805,0.09683542423949659,0.09093213081359863,0.027748200517215514,5,5,15,300,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 300}",0.9487870619946092,0.907608695652174,0.9464788732394367,0.8918918918918918,0.9130434782608695,0.9215620002077962,0.022403704169759064,195,0.9759450171821307,0.9773195876288661,0.9773195876288661,0.9808219178082193,0.977961432506887,0.9778735085509938,0.0016145329668875747
57,8.47669415473938,0.11798714610836572,0.12716903686523437,0.005415251066804236,5,5,15,500,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 500}",0.9516129032258064,0.912568306010929,0.9408450704225352,0.894308943089431,0.9159891598915989,0.9230648765280602,0.020582869526515644,148,0.9759450171821307,0.9786648313833449,0.9739010989010989,0.9794801641586867,0.9752407152682256,0.9766463653786974,0.002102800518180895
58,13.778473329544067,0.1263163354469608,0.19950804710388184,0.013968101557251207,5,5,15,800,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 800}",0.9487870619946092,0.9120879120879122,0.9438202247191012,0.8997289972899728,0.9159891598915989,0.9240826711966388,0.01898609253018811,102,0.9766162310866574,0.9779917469050895,0.9746053534660262,0.9795081967213115,0.9759119064005506,0.9769266869159271,0.001691939535429961
59,18.754223918914796,1.726656566545432,0.26702065467834474,0.030311864099138722,5,5,15,1200,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 1200}",0.9513513513513514,0.912568306010929,0.9438202247191012,0.8997289972899728,0.9135135135135135,0.9241964785769735,0.019851832703032077,99,0.9773507206588881,0.9786648313833449,0.9752407152682256,0.9801505817932923,0.9765517241379311,0.9775917146483364,0.0016950656059547937
60,1.7277087688446044,0.01693664176695958,0.02989039421081543,0.002638393542375312,5,10,2,100,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 100}",0.9239130434782609,0.9065934065934065,0.923943661971831,0.8821917808219178,0.9110512129380054,0.9095386211606844,0.015316273156228008,317,0.9642365887207703,0.9705277587388622,0.9697802197802197,0.9726775956284154,0.9678302532511978,0.969010483223893,0.0028469402613074137
61,5.162878704071045,0.24316474225089119,0.07992749214172364,0.008359187470841134,5,10,2,300,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 300}",0.9433962264150944,0.912568306010929,0.9441340782122906,0.8888888888888887,0.9164420485175202,0.9210859096089447,0.020783317695190588,211,0.9711141678129298,0.9773195876288661,0.9684065934065933,0.9787816563997261,0.972565157750343,0.9736374325996916,0.003870390713207839
62,7.1900365352630615,1.2665538364681117,0.132065486907959,0.052178154469012576,5,10,2,500,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 500}",0.9433962264150944,0.9175824175824175,0.9411764705882353,0.8858695652173912,0.9155313351498637,0.9207112029906004,0.020899748885142688,218,0.9731589814177564,0.9739010989010989,0.9697802197802197,0.9780821917808219,0.9725274725274725,0.973489992881474,0.0026853576809920013
63,12.483127212524414,1.228674574865047,0.18855571746826172,0.0451232686546564,5,10,2,800,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 800}",0.948509485094851,0.9201101928374655,0.9411764705882353,0.8948787061994611,0.9105691056910569,0.9230487920822139,0.01967125462844682,149,0.9732326698695951,0.9745704467353952,0.9697802197802197,0.9760765550239235,0.9738651994497937,0.9735050181717855,0.002089304526133249
64,18.845928716659547,1.399217541257272,0.2700813770294189,0.05386110486012508,5,10,2,1200,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 1200}",0.948509485094851,0.9205479452054796,0.9411764705882353,0.894308943089431,0.9081081081081082,0.922530190417221,0.020154265410129376,162,0.9724896836313618,0.9745704467353952,0.970487302676733,0.9774127310061602,0.9718213058419244,0.9733562939783148,0.002419386758633625
65,1.6460803985595702,0.08000235248273105,0.04014015197753906,0.010216495446081827,5,10,5,100,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.9239130434782609,0.9065934065934065,0.923943661971831,0.8821917808219178,0.9110512129380054,0.9095386211606844,0.015316273156228008,317,0.9642365887207703,0.9705277587388622,0.9697802197802197,0.9726775956284154,0.9678302532511978,0.969010483223893,0.0028469402613074137
66,5.105708646774292,0.21914924796303017,0.09223403930664062,0.028802957394225965,5,10,5,300,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 300}",0.9433962264150944,0.912568306010929,0.9441340782122906,0.8888888888888887,0.9164420485175202,0.9210859096089447,0.020783317695190588,211,0.9711141678129298,0.9773195876288661,0.9684065934065933,0.9787816563997261,0.972565157750343,0.9736374325996916,0.003870390713207839
67,8.456526517868042,0.15091587868605164,0.1231152057647705,0.0045112626626769466,5,10,5,500,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 500}",0.9433962264150944,0.9175824175824175,0.9411764705882353,0.8858695652173912,0.9155313351498637,0.9207112029906004,0.020899748885142688,218,0.9731589814177564,0.9739010989010989,0.9697802197802197,0.9780821917808219,0.9725274725274725,0.973489992881474,0.0026853576809920013
68,13.62489619255066,0.40729172537367797,0.19446043968200682,0.012762498882581704,5,10,5,800,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 800}",0.948509485094851,0.9201101928374655,0.9411764705882353,0.8948787061994611,0.9105691056910569,0.9230487920822139,0.01967125462844682,149,0.9732326698695951,0.9745704467353952,0.9697802197802197,0.9760765550239235,0.9738651994497937,0.9735050181717855,0.002089304526133249
69,20.455243492126463,0.4900495582733058,0.29653215408325195,0.03546192496631592,5,10,5,1200,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 1200}",0.948509485094851,0.9205479452054796,0.9411764705882353,0.894308943089431,0.9081081081081082,0.922530190417221,0.020154265410129376,162,0.9724896836313618,0.9745704467353952,0.970487302676733,0.9774127310061602,0.9718213058419244,0.9733562939783148,0.002419386758633625
70,1.7012200832366944,0.0843467110036149,0.034337759017944336,0.0037497550510584695,5,10,10,100,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.9239130434782609,0.9065934065934065,0.923943661971831,0.8821917808219178,0.9110512129380054,0.9095386211606844,0.015316273156228008,317,0.9642365887207703,0.9705277587388622,0.9697802197802197,0.9726775956284154,0.9678302532511978,0.969010483223893,0.0028469402613074137
71,5.156226348876953,0.19164931495807494,0.08027849197387696,0.003767909925986316,5,10,10,300,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 300}",0.9433962264150944,0.912568306010929,0.9441340782122906,0.8888888888888887,0.9164420485175202,0.9210859096089447,0.020783317695190588,211,0.9711141678129298,0.9773195876288661,0.9684065934065933,0.9787816563997261,0.972565157750343,0.9736374325996916,0.003870390713207839
72,8.389057159423828,0.17686458494391344,0.13129401206970215,0.008622141983227572,5,10,10,500,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 500}",0.9433962264150944,0.9175824175824175,0.9411764705882353,0.8858695652173912,0.9155313351498637,0.9207112029906004,0.020899748885142688,218,0.9731589814177564,0.9739010989010989,0.9697802197802197,0.9780821917808219,0.9725274725274725,0.973489992881474,0.0026853576809920013
73,13.222555208206177,0.17264255868632689,0.20393638610839843,0.02854915972014474,5,10,10,800,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 800}",0.948509485094851,0.9201101928374655,0.9411764705882353,0.8948787061994611,0.9105691056910569,0.9230487920822139,0.01967125462844682,149,0.9732326698695951,0.9745704467353952,0.9697802197802197,0.9760765550239235,0.9738651994497937,0.9735050181717855,0.002089304526133249
74,20.058269786834718,0.11446733132161295,0.29927525520324705,0.014450253377221403,5,10,10,1200,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 1200}",0.948509485094851,0.9205479452054796,0.9411764705882353,0.894308943089431,0.9081081081081082,0.922530190417221,0.020154265410129376,162,0.9724896836313618,0.9745704467353952,0.970487302676733,0.9774127310061602,0.9718213058419244,0.9733562939783148,0.002419386758633625
75,1.7406972885131835,0.032602193039908675,0.0344940185546875,0.003913194620751307,5,10,15,100,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 100}",0.9239130434782609,0.9065934065934065,0.923943661971831,0.8821917808219178,0.9110512129380054,0.9095386211606844,0.015316273156228008,317,0.9642365887207703,0.9705277587388622,0.9697802197802197,0.9726775956284154,0.9678302532511978,0.969010483223893,0.0028469402613074137
76,5.131766843795776,0.16021416234406008,0.07835102081298828,0.004714495305932645,5,10,15,300,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 300}",0.9433962264150944,0.912568306010929,0.9441340782122906,0.8888888888888887,0.9164420485175202,0.9210859096089447,0.020783317695190588,211,0.9711141678129298,0.9773195876288661,0.9684065934065933,0.9787816563997261,0.972565157750343,0.9736374325996916,0.003870390713207839
77,8.338874292373657,0.261131590628524,0.12375092506408691,0.0009007678829311319,5,10,15,500,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 500}",0.9433962264150944,0.9175824175824175,0.9411764705882353,0.8858695652173912,0.9155313351498637,0.9207112029906004,0.020899748885142688,218,0.9731589814177564,0.9739010989010989,0.9697802197802197,0.9780821917808219,0.9725274725274725,0.973489992881474,0.0026853576809920013
78,13.862592554092407,0.2685327085317,0.23064332008361815,0.04017249204878004,5,10,15,800,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 800}",0.948509485094851,0.9201101928374655,0.9411764705882353,0.8948787061994611,0.9105691056910569,0.9230487920822139,0.01967125462844682,149,0.9732326698695951,0.9745704467353952,0.9697802197802197,0.9760765550239235,0.9738651994497937,0.9735050181717855,0.002089304526133249
79,20.235532760620117,0.5239872727424618,0.289077091217041,0.005320595003296106,5,10,15,1200,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 1200}",0.948509485094851,0.9205479452054796,0.9411764705882353,0.894308943089431,0.9081081081081082,0.922530190417221,0.020154265410129376,162,0.9724896836313618,0.9745704467353952,0.970487302676733,0.9774127310061602,0.9718213058419244,0.9733562939783148,0.002419386758633625
80,2.447758150100708,0.3031648753697895,0.03667526245117188,0.009579291808285952,10,1,2,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9433962264150944,0.9230769230769231,0.9322033898305084,0.8870523415977961,0.9214092140921409,0.9214276190024926,0.018884476100265175,202,0.9993050729673384,0.9986130374479889,0.9993060374739764,1.0,1.0,0.9994448295778607,0.0005190571646434774
81,6.8237714767456055,0.7709387280287282,0.08006496429443359,0.025762416938132422,10,1,2,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.9456521739130436,0.9226519337016573,0.9375,0.9041095890410958,0.918918918918919,0.9257665231149431,0.014551472306223064,60,0.9993060374739764,0.9993060374739764,0.9993060374739764,1.0,1.0,0.9995836224843858,0.0003399708178741454
